Date,PX_LAST,PX_VOLUME
10/27/2017,92.51,944051
10/30/2017,92.35,1080229
10/31/2017,92.86,997560
11/1/2017,91.9,1282058
11/2/2017,90.15,1914082
11/3/2017,91.11,1532397
11/6/2017,90.96,1428601
11/7/2017,93.51,2484969
11/8/2017,93.24,1407565
11/9/2017,92.16,1157373
11/10/2017,93.22,733667
11/13/2017,94.88,1419383
11/14/2017,93.01,1471264
11/15/2017,92.12,1445572
11/16/2017,93.32,1002690
11/17/2017,92.94,800093
11/20/2017,92.67,865515
11/21/2017,94.42,711221
11/22/2017,93.17,458130
11/24/2017,94.61,427651
11/27/2017,93.81,901287
11/28/2017,94.5,701345
11/29/2017,93.21,1062545
11/30/2017,94.4,1152818
12/1/2017,93.93,1335271
12/4/2017,91.47,1350621
12/5/2017,89.85,1141524
12/6/2017,87.99,1307105
12/7/2017,88.25,1345882
12/8/2017,88.81,1008370
12/11/2017,89.64,934587
12/12/2017,90.15,760949
12/13/2017,90.71,915354
12/14/2017,89.86,1064167
12/15/2017,92.2,2635699
12/18/2017,93.95,1261145
12/19/2017,94.47,1098192
12/20/2017,94.92,652832
12/21/2017,95.14,710216
12/22/2017,95.46,445857
12/26/2017,95.54,490913
12/27/2017,94.8,730281
12/28/2017,95,528816
12/29/2017,94.66,647413
